Enroll,READING,WRITING,LISTENING,ORAL,FINAL,NIVEL,adm_administration_date
56089,24,11,11,14,C,1,6/18/22 15:00
55907,11,3,6,10,E,1,6/18/22 15:00
55711,23,13,17,19,B,1,6/18/22 15:00
55515,16,8,7,15,D,1,6/18/22 15:00
55558,16,4,8,8,E,1,6/18/22 15:00
55716,23,15,10,11,C,1,6/18/22 15:00
55926,8,3,4,8,E,1,6/18/22 15:00
55744,21,10,13,12,C,1,6/18/22 15:00
55635,21,10,13,14,C,1,6/18/22 15:00
55707,16,14,16,15,C,1,6/18/22 15:00
55679,15,10,12,10,D,1,6/18/22 15:00
55785,17,12,8,14,C,1,6/18/22 15:00
55797,23,14,18,18,A,1,6/18/22 15:00
55796,22,13,17,18,B,1,6/18/22 15:00
56031,14,10,16,11,C,1,6/18/22 15:00
55999,24,15,13,19,B,1,6/18/22 15:00
56130,18,15,17,15,B,1,6/18/22 15:00
56123,15,10,7,13,D,1,6/18/22 15:00
55995,23,14,12,19,B,1,6/18/22 15:00
55885,19,9,10,17,C,1,6/18/22 15:00
56139,23,10,15,17,B,1,6/18/22 15:00
56145,17,11,9,18,D,1,6/18/22 15:00
56133,15,3,5,14,D,1,6/18/22 15:00
55899,9,7,4,11,D,1,6/18/22 15:00
55988,22,12,10,19,C,1,6/18/22 15:00
55514,8,1,5,12,D,1,6/18/22 15:00
55519,18,4,7,15,D,1,6/18/22 15:00
55992,19,2,7,15,D,1,6/18/22 15:00
55905,23,7,14,19,C,1,6/18/22 15:00
56084,24,6,14,19,C,1,6/18/22 15:00
56091,16,6,3,17,D,1,6/18/22 15:00
56028,20,6,9,19,D,1,6/18/22 15:00
55545,13,3,6,12,D,1,6/18/22 15:00
55468,22,12,15,12,C,1,6/18/22 15:00
55543,20,14,14,12,C,1,6/18/22 15:00
55864,22,12,15,15,B,1,6/18/22 15:00
55775,24,12,16,15,B,1,6/18/22 15:00
55871,21,11,8,16,C,1,6/18/22 15:00
55838,16,9,18,16,C,1,6/18/22 15:00
55560,16,6,7,12,D,1,6/18/22 15:00
56076,19,8,10,14,C,1,6/18/22 15:00
55896,15,9,8,9,E,1,6/18/22 15:00
55953,15,5,15,8,E,1,6/18/22 15:00
55671,24,11,17,20,B,1,6/18/22 15:00
55973,21,12,13,13,C,1,6/18/22 15:00
55527,18,14,12,16,C,1,6/18/22 15:00
55965,24,16,19,20,A,1,6/18/22 15:00
55998,18,11,11,12,C,1,6/18/22 15:00
56034,19,14,16,17,B,1,6/18/22 15:00
55972,19,11,10,14,C,1,6/18/22 15:00
55805,23,14,19,15,B,1,6/18/22 15:00
55526,14,10,4,5,E,1,6/18/22 15:00
55624,3,5,1,14,D,1,6/18/22 15:00
55866,22,16,18,20,A,1,6/18/22 15:00
55591,23,13,7,20,C,1,6/18/22 15:00
55604,21,11,10,15,C,1,6/18/22 15:00
55619,22,12,18,12,C,1,6/18/22 15:00
55748,10,2,3,11,D,1,6/18/22 15:00
55978,19,11,12,17,C,1,6/18/22 15:00
55446,22,11,12,18,C,1,6/18/22 15:00
55944,4,2,6,7,E,1,6/18/22 15:00
55854,24,11,17,17,B,1,6/18/22 15:00
56005,21,14,14,19,B,1,6/18/22 15:00
55831,23,14,17,20,B,1,6/18/22 15:00
55966,15,10,11,18,D,1,6/18/22 15:00
56012,20,10,11,15,C,1,6/18/22 15:00
56036,19,11,13,8,D,1,6/18/22 15:00
56048,24,12,18,20,B,1,6/18/22 15:00
55960,9,4,14,15,D,1,6/18/22 15:00
56024,21,12,13,12,C,1,6/18/22 15:00
56101,16,8,10,17,D,1,6/18/22 15:00
55428,24,14,17,20,A,1,6/18/22 15:00
55788,21,10,14,18,C,1,6/18/22 15:00
55964,22,12,14,20,B,1,6/18/22 15:00
56067,23,13,17,20,B,1,6/18/22 15:00
55772,18,14,13,17,C,1,6/18/22 15:00
55835,20,12,11,17,C,1,6/18/22 15:00
55867,23,12,17,17,B,1,6/18/22 15:00
56050,12,9,7,17,D,1,6/18/22 15:00
55958,7,6,5,6,E,1,6/18/22 15:00
55761,10,11,13,17,D,1,6/18/22 15:00
56006,18,7,8,12,D,1,6/18/22 15:00
56004,20,7,11,18,D,1,6/18/22 15:00
55681,21,9,11,11,C,1,6/18/22 15:00
55818,21,10,15,15,C,1,6/18/22 15:00
55861,13,6,8,11,D,1,6/18/22 15:00
55868,19,9,15,14,C,1,6/18/22 15:00
55996,24,13,15,17,B,1,6/18/22 15:00
55970,24,12,18,20,B,1,6/18/22 15:00
56015,13,9,9,8,E,1,6/18/22 15:00
55847,16,9,12,10,E,1,6/18/22 15:00
56058,19,11,12,14,C,1,6/18/22 15:00
55879,19,14,12,15,C,1,6/18/22 15:00
55933,24,5,13,18,C,1,6/18/22 15:00
55676,22,12,16,18,B,1,6/18/22 15:00
55811,20,7,14,18,C,1,6/18/22 15:00
55601,24,12,11,17,C,1,6/18/22 15:00
56109,13,6,11,10,E,1,6/18/22 15:00
56042,22,13,19,18,B,1,6/18/22 15:00
56120,13,8,10,6,E,1,6/18/22 15:00
55852,20,14,14,20,B,1,6/18/22 15:00
55982,16,9,13,13,D,1,6/18/22 15:00
56098,19,11,10,13,C,1,6/18/22 15:00
55779,1,5,6,5,E,1,6/18/22 15:00
56043,10,7,11,10,E,1,6/18/22 15:00
56071,14,7,12,6,E,1,6/18/22 15:00
56052,21,12,15,20,B,1,6/18/22 15:00
55870,23,6,16,16,C,1,6/18/22 15:00
55806,23,12,11,16,C,1,6/18/22 15:00
56189,21,10,18,18,C,1,6/25/22 10:00
56224,7,2,8,19,D,1,6/25/22 10:00
56216,10,9,8,19,D,1,6/25/22 10:00
56187,20,16,16,20,B,1,6/25/22 10:00
56227,23,13,16,20,B,1,6/25/22 10:00
56217,24,13,14,20,B,1,6/25/22 10:00
56188,10,6,13,20,D,1,6/25/22 10:00
56182,14,11,9,17,D,1,6/25/22 10:00
56202,17,3,7,18,D,1,6/25/22 10:00
56205,5,5,11,19,D,1,6/25/22 10:00
56193,11,6,12,19,D,1,6/25/22 10:00
56214,21,11,15,20,C,1,6/25/22 10:00
56200,23,13,13,20,B,1,6/25/22 10:00
56211,21,12,16,20,B,1,6/25/22 10:00
56221,24,12,16,20,B,1,6/25/22 10:00
56184,20,8,10,18,C,1,6/25/22 10:00
56228,22,14,16,20,B,1,6/25/22 10:00
56212,20,9,14,20,C,1,6/25/22 10:00
56206,17,9,13,20,C,1,6/25/22 10:00
56207,23,14,16,20,B,1,6/25/22 10:00
56190,24,13,18,20,A,1,6/25/22 10:00
56197,19,12,11,20,C,1,6/25/22 10:00
56230,23,15,17,20,A,1,6/25/22 10:00
56215,20,9,15,19,C,1,6/25/22 10:00
56218,22,13,14,20,B,1,6/25/22 10:00
56233,22,14,11,19,C,1,6/25/22 10:00
56234,16,6,11,19,D,1,6/25/22 10:00
56219,8,7,9,19,D,1,6/25/22 10:00
56236,10,2,7,20,D,1,6/25/22 10:00
56237,9,5,8,19,D,1,6/25/22 10:00
56196,19,11,15,20,C,1,6/25/22 10:00
55585,12,7,9,6,E,2,6/18/22 15:00
55643,15,8,9,10,E,2,6/18/22 15:00
55507,20,10,16,19,C,2,6/18/22 15:00
55574,19,14,9,16,C,2,6/18/22 15:00
55630,8,6,9,6,E,2,6/18/22 15:00
55631,21,12,16,19,B,2,6/18/22 15:00
55566,11,14,12,11,D,2,6/18/22 15:00
55488,22,13,15,18,B,2,6/18/22 15:00
55453,22,15,17,18,A,2,6/18/22 15:00
55887,23,13,17,15,B,2,6/18/22 15:00
55564,10,6,8,12,D,2,6/18/22 15:00
55439,17,12,9,16,D,2,6/18/22 15:00
55460,6,3,5,5,E,2,6/18/22 15:00
55517,24,13,16,19,A,2,6/18/22 15:00
55499,15,9,10,13,D,2,6/18/22 15:00
55573,22,13,15,20,B,2,6/18/22 15:00
55889,15,9,14,18,C,2,6/18/22 15:00
55633,20,14,15,17,B,2,6/18/22 15:00
56073,9,8,10,8,E,2,6/18/22 15:00
55580,13,7,4,12,D,2,6/18/22 15:00
55525,21,13,14,18,B,2,6/18/22 15:00
55603,12,9,13,16,D,2,6/18/22 15:00
55590,8,3,4,7,E,2,6/18/22 15:00
55454,21,14,14,20,B,2,6/18/22 15:00
55632,21,12,13,19,B,2,6/18/22 15:00
55568,12,4,10,19,D,2,6/18/22 15:00
55510,24,6,14,20,C,2,6/18/22 15:00
55484,22,14,16,20,B,2,6/18/22 15:00
55459,20,11,16,18,B,2,6/18/22 15:00
55625,16,7,13,19,D,2,6/18/22 15:00
55557,19,7,12,20,C,2,6/18/22 15:00
55447,20,12,16,20,B,2,6/18/22 15:00
55491,20,14,15,20,B,2,6/18/22 15:00
55642,14,7,7,14,D,2,6/18/22 15:00
55481,20,10,14,17,C,2,6/18/22 15:00
55445,22,14,15,20,B,2,6/18/22 15:00
55432,18,8,13,14,D,2,6/18/22 15:00
55509,15,12,11,20,D,2,6/18/22 15:00
55554,22,15,17,17,B,2,6/18/22 15:00
55486,21,11,10,15,C,2,6/18/22 15:00
55523,8,9,9,13,D,2,6/18/22 15:00
55419,18,12,13,17,C,2,6/18/22 15:00
55718,22,13,15,12,C,2,6/18/22 15:00
55994,19,12,14,18,C,2,6/18/22 15:00
55957,11,7,10,14,D,2,6/18/22 15:00
55621,19,13,10,18,C,2,6/18/22 15:00
55952,21,13,11,18,C,2,6/18/22 15:00
55764,14,6,9,15,D,2,6/18/22 15:00
55940,17,10,11,16,D,2,6/18/22 15:00
55841,22,10,14,17,B,2,6/18/22 15:00
55695,20,14,16,15,B,2,6/18/22 15:00
56137,9,7,10,7,E,2,6/18/22 15:00
56126,15,5,6,5,E,2,6/18/22 15:00
56128,13,5,6,5,E,2,6/18/22 15:00
55872,19,13,15,17,B,2,6/18/22 15:00
55924,24,13,16,17,B,2,6/18/22 15:00
56107,16,5,7,5,E,2,6/18/22 15:00
55791,18,12,12,9,D,2,6/18/22 15:00
55550,8,3,8,5,E,2,6/18/22 15:00
56081,20,12,14,13,C,2,6/18/22 15:00
55615,11,5,7,16,D,2,6/18/22 15:00
55837,10,4,8,9,E,2,6/18/22 15:00
55962,14,4,12,15,D,2,6/18/22 15:00
55815,15,12,14,15,C,2,6/18/22 15:00
55941,19,13,14,19,C,2,6/18/22 15:00
55611,23,12,16,19,B,2,6/18/22 15:00
55920,19,8,13,15,C,2,6/18/22 15:00
55929,23,15,13,16,B,2,6/18/22 15:00
56026,19,14,17,15,B,2,6/18/22 15:00
56082,17,13,18,17,B,2,6/18/22 15:00
56093,22,14,16,20,B,2,6/18/22 15:00
55701,18,11,17,20,C,2,6/18/22 15:00
56065,19,12,14,17,B,2,6/18/22 15:00
55985,8,3,10,13,D,2,6/18/22 15:00
55782,9,3,4,7,E,2,6/18/22 15:00
55700,20,10,13,11,C,2,6/18/22 15:00
55787,14,5,8,15,D,2,6/18/22 15:00
55686,8,4,8,9,E,2,6/18/22 15:00
55829,7,6,7,12,D,2,6/18/22 15:00
55934,20,10,11,16,C,2,6/18/22 15:00
55608,23,10,12,16,C,2,6/18/22 15:00
55931,16,12,14,20,C,2,6/18/22 15:00
55955,17,10,14,17,C,2,6/18/22 15:00
56008,21,13,13,20,B,2,6/18/22 15:00
55974,7,3,10,9,E,2,6/18/22 15:00
55846,18,9,13,13,C,2,6/18/22 15:00
55800,15,8,5,10,E,2,6/18/22 15:00
56124,20,14,15,15,C,2,6/18/22 15:00
55750,21,13,16,20,B,2,6/18/22 15:00
55969,17,12,11,19,C,2,6/18/22 15:00
55993,15,9,10,7,E,2,6/18/22 15:00
55455,16,8,8,10,E,2,6/18/22 15:00
55842,3,5,7,5,E,2,6/18/22 15:00
55751,22,14,17,20,A,2,6/18/22 15:00
55547,22,15,13,19,B,2,6/18/22 15:00
55620,11,5,2,12,D,2,6/18/22 15:00
55857,20,13,13,20,B,2,6/18/22 15:00
55912,22,12,15,16,B,2,6/18/22 15:00
55975,18,6,10,18,D,2,6/18/22 15:00
56122,20,13,18,20,B,2,6/18/22 15:00
56121,21,12,18,20,B,2,6/18/22 15:00
55977,20,10,14,18,C,2,6/18/22 15:00
56099,16,9,15,20,C,2,6/18/22 15:00
55669,16,9,4,10,E,2,6/18/22 15:00
55793,7,1,5,8,E,2,6/18/22 15:00
55464,20,6,10,14,D,2,6/18/22 15:00
55600,12,10,10,11,D,2,6/18/22 15:00
55463,22,9,8,15,C,2,6/18/22 15:00
55865,12,4,9,14,D,2,6/18/22 15:00
55794,21,15,16,20,A,2,6/18/22 15:00
55645,11,9,7,15,D,2,6/18/22 15:00
55584,21,11,13,20,B,2,6/18/22 15:00
55713,21,12,13,12,C,2,6/18/22 15:00
55508,15,6,12,17,D,2,6/18/22 15:00
55670,23,14,15,18,B,2,6/18/22 15:00
55641,16,8,14,10,E,2,6/18/22 15:00
55816,23,11,19,11,B,2,6/18/22 15:00
55710,16,12,14,16,C,2,6/18/22 15:00
55724,16,5,15,13,C,2,6/18/22 15:00
55938,19,10,9,19,C,2,6/18/22 15:00
55684,14,2,8,6,E,2,6/18/22 15:00
55552,3,3,4,6,E,2,6/18/22 15:00
55939,20,14,16,13,C,2,6/18/22 15:00
55873,12,11,9,6,E,2,6/18/22 15:00
56108,19,7,14,17,C,2,6/18/22 15:00
55739,20,12,11,17,C,2,6/18/22 15:00
55637,13,10,10,15,D,2,6/18/22 15:00
55986,20,14,18,20,A,2,6/18/22 15:00
55450,22,12,16,20,B,2,6/18/22 15:00
55433,15,13,12,17,C,2,6/18/22 15:00
55418,21,13,9,15,C,2,6/18/22 15:00
55416,21,13,16,18,B,2,6/18/22 15:00
55492,5,3,5,9,E,2,6/18/22 15:00
55469,17,11,12,19,C,2,6/18/22 15:00
55423,14,9,8,20,D,2,6/18/22 15:00
55427,23,9,16,20,B,2,6/18/22 15:00
55472,22,12,15,20,B,2,6/18/22 15:00
55425,13,8,12,17,D,2,6/18/22 15:00
55421,19,13,12,20,C,2,6/18/22 15:00
55480,16,11,13,20,C,2,6/18/22 15:00
55435,22,11,15,19,B,2,6/18/22 15:00
55895,12,6,9,17,D,2,6/18/22 15:00
55479,20,11,16,18,B,2,6/18/22 15:00
55442,17,6,11,17,D,2,6/18/22 15:00
55478,23,15,16,20,A,2,6/18/22 15:00
55485,18,14,14,20,C,2,6/18/22 15:00
55420,20,12,13,19,C,2,6/18/22 15:00
56054,15,12,10,15,C,2,6/18/22 15:00
56045,19,8,11,12,C,2,6/18/22 15:00
56037,16,12,14,19,C,2,6/18/22 15:00
56038,15,11,10,19,D,2,6/18/22 15:00
56051,10,5,4,10,E,2,6/18/22 15:00
56017,23,15,16,17,B,2,6/18/22 15:00
56014,17,10,12,18,D,2,6/18/22 15:00
56030,20,9,12,19,C,2,6/18/22 15:00
56064,19,14,14,11,C,2,6/18/22 15:00
56044,12,8,11,15,D,2,6/18/22 15:00
56039,19,13,15,18,B,2,6/18/22 15:00
56134,23,15,16,17,B,2,6/18/22 15:00
56025,8,5,11,10,E,2,6/18/22 15:00
55598,21,9,12,16,C,2,6/18/22 15:00
55417,7,6,9,12,D,2,6/18/22 15:00
55683,18,13,10,14,C,2,6/18/22 15:00
55441,22,11,13,11,C,2,6/18/22 15:00
55576,5,3,4,8,E,2,6/18/22 15:00
55610,11,9,9,8,E,2,6/18/22 15:00
55629,20,11,5,13,C,2,6/18/22 15:00
55605,24,11,15,20,B,2,6/18/22 15:00
55640,23,14,10,20,B,2,6/18/22 15:00
55891,22,12,10,18,C,2,6/18/22 15:00
55431,19,9,9,16,C,2,6/18/22 15:00
55646,16,10,11,12,D,2,6/18/22 15:00
55673,23,15,17,20,A,2,6/18/22 15:00
55616,16,7,7,6,E,2,6/18/22 15:00
55659,13,7,9,7,E,2,6/18/22 15:00
56074,9,4,6,6,E,2,6/18/22 15:00
56018,8,9,6,5,E,2,6/18/22 15:00
55808,18,9,16,13,C,2,6/18/22 15:00
55609,12,4,10,15,D,2,6/18/22 15:00
55917,20,9,14,20,C,2,6/18/22 15:00
55675,16,10,10,15,C,2,6/18/22 15:00
55672,7,2,4,5,E,2,6/18/22 15:00
55438,13,5,11,6,E,2,6/18/22 15:00
55583,8,1,5,11,D,2,6/18/22 15:00
55648,16,10,11,13,C,2,6/18/22 15:00
55436,22,15,14,20,B,2,6/18/22 15:00
55458,14,11,9,13,D,2,6/18/22 15:00
55483,21,12,13,9,D,2,6/18/22 15:00
55836,5,2,4,17,D,2,6/18/22 15:00
55916,17,9,10,20,C,2,6/18/22 15:00
55628,15,12,9,18,D,2,6/18/22 15:00
55910,13,6,9,12,D,2,6/18/22 15:00
55555,21,10,13,14,C,2,6/18/22 15:00
55582,17,11,3,14,D,2,6/18/22 15:00
55536,13,13,5,20,D,2,6/18/22 15:00
55904,23,16,14,18,A,2,6/18/22 15:00
55563,7,5,7,13,D,2,6/18/22 15:00
55521,17,12,11,15,C,2,6/18/22 15:00
56155,18,9,12,19,C,2,6/25/22 10:00
56156,6,5,4,11,D,2,6/25/22 10:00
56157,20,11,12,20,C,2,6/25/22 10:00
56158,19,11,11,8,D,2,6/25/22 10:00
56159,22,9,10,16,C,2,6/25/22 10:00
56161,22,14,14,20,B,2,6/25/22 10:00
56162,14,8,7,18,D,2,6/25/22 10:00
56164,9,5,5,11,D,2,6/25/22 10:00
56163,20,12,8,17,C,2,6/25/22 10:00
56165,16,10,15,18,C,2,6/25/22 10:00
56167,23,14,14,18,B,2,6/25/22 10:00
56166,18,7,11,19,D,2,6/25/22 10:00
56169,19,14,14,20,B,2,6/25/22 10:00
56168,17,12,11,14,C,2,6/25/22 10:00
56170,18,9,8,13,D,2,6/25/22 10:00
56171,17,14,11,14,C,2,6/25/22 10:00
56173,22,12,11,20,C,2,6/25/22 10:00
56174,20,12,13,20,C,2,6/25/22 10:00
56175,16,8,10,20,D,2,6/25/22 10:00
56179,22,15,16,20,A,2,6/25/22 10:00
56180,23,14,15,20,B,2,6/25/22 10:00
56177,24,14,14,20,A,2,6/25/22 10:00
56160,7,3,7,11,D,2,6/25/22 10:00
56176,11,2,9,19,D,2,6/25/22 10:00
56208,15,11,14,16,C,2,6/25/22 10:00
56194,19,13,13,19,B,2,6/25/22 10:00
56213,20,14,10,18,C,2,6/25/22 10:00
56186,9,11,11,14,D,2,6/25/22 10:00
56199,19,14,18,20,B,2,6/25/22 10:00
56201,11,9,7,14,D,2,6/25/22 10:00
56192,18,14,16,16,B,2,6/25/22 10:00
56191,16,12,11,13,C,2,6/25/22 10:00
56204,17,12,13,14,C,2,6/25/22 10:00
56195,21,10,16,20,B,2,6/25/22 10:00
56220,19,13,15,20,C,2,6/25/22 10:00
56225,22,14,12,20,B,2,6/25/22 10:00
56229,21,12,15,17,B,2,6/25/22 10:00
56226,21,14,18,20,A,2,6/25/22 10:00
56198,13,12,13,18,D,2,6/25/22 10:00
56203,17,12,15,20,C,2,6/25/22 10:00
56232,14,13,11,16,C,2,6/25/22 10:00
56231,18,9,11,18,C,2,6/25/22 10:00
56223,20,15,16,17,B,2,6/25/22 10:00
56235,9,2,8,10,E,2,6/25/22 10:00
56210,23,14,13,20,B,2,6/25/22 10:00
56222,18,8,10,16,D,2,6/25/22 10:00
55512,7,14,12,11,D,3,6/18/22 15:00
55429,11,29,20,15,C,3,6/18/22 15:00
55501,11,17,14,17,D,3,6/18/22 15:00
55500,13,24,9,13,D,3,6/18/22 15:00
55535,6,7,6,0,E,3,6/18/22 15:00
55654,7,20,13,12,D,3,6/18/22 15:00
55589,10,17,10,16,D,3,6/18/22 15:00
55474,13,33,22,20,B,3,6/18/22 15:00
55613,15,36,24,19,A,3,6/18/22 15:00
55424,12,32,19,19,B,3,6/18/22 15:00
55878,6,22,12,13,D,3,6/18/22 15:00
55588,9,23,15,14,D,3,6/18/22 15:00
55578,12,30,25,15,B,3,6/18/22 15:00
55880,14,30,22,16,B,3,6/18/22 15:00
55827,13,21,15,9,D,3,6/18/22 15:00
55465,5,22,17,14,D,3,6/18/22 15:00
55473,4,8,12,12,D,3,6/18/22 15:00
55533,6,24,23,16,C,3,6/18/22 15:00
55881,10,29,20,20,C,3,6/18/22 15:00
55651,9,20,16,20,D,3,6/18/22 15:00
56002,6,12,12,16,D,3,6/18/22 15:00
56001,6,15,3,13,D,3,6/18/22 15:00
55802,13,19,14,17,D,3,6/18/22 15:00
55579,9,29,19,20,C,3,6/18/22 15:00
55466,17,30,18,20,B,3,6/18/22 15:00
56049,13,35,21,20,B,3,6/18/22 15:00
55927,15,27,19,20,B,3,6/18/22 15:00
55762,10,18,18,14,C,3,6/18/22 15:00
56072,8,5,7,5,E,3,6/18/22 15:00
55950,9,5,6,8,E,3,6/18/22 15:00
55812,10,29,23,20,B,3,6/18/22 15:00
56055,11,17,17,18,D,3,6/18/22 15:00
56000,14,21,16,10,D,3,6/18/22 15:00
55734,15,25,21,20,B,3,6/18/22 15:00
55763,6,8,8,13,D,3,6/18/22 15:00
55990,10,11,11,15,D,3,6/18/22 15:00
55534,14,24,22,17,C,3,6/18/22 15:00
55513,7,6,6,5,E,3,6/18/22 15:00
55457,10,26,19,20,C,3,6/18/22 15:00
55444,6,14,15,19,D,3,6/18/22 15:00
55487,9,19,18,20,D,3,6/18/22 15:00
55522,13,22,12,20,C,3,6/18/22 15:00
55540,7,11,12,17,D,3,6/18/22 15:00
55489,10,30,20,19,B,3,6/18/22 15:00
55908,7,5,1,5,E,3,6/18/22 15:00
55565,16,32,24,19,A,3,6/18/22 15:00
55520,12,16,10,15,D,3,6/18/22 15:00
55542,15,27,21,14,C,3,6/18/22 15:00
55903,6,20,14,12,D,3,6/18/22 15:00
55477,10,19,16,17,D,3,6/18/22 15:00
56079,14,27,23,20,B,3,6/18/22 15:00
55511,11,21,19,19,C,3,6/18/22 15:00
55909,6,5,2,5,E,3,6/18/22 15:00
55461,14,26,18,15,C,3,6/18/22 15:00
55430,13,21,17,17,C,3,6/18/22 15:00
56151,15,30,20,18,B,3,6/18/22 15:00
56153,10,19,13,13,D,3,6/18/22 15:00
56152,13,32,20,19,B,3,6/18/22 15:00
55482,15,28,18,13,C,3,6/18/22 15:00
55652,13,31,18,19,B,3,6/18/22 15:00
55623,12,19,17,15,D,3,6/18/22 15:00
55440,12,32,18,20,B,3,6/18/22 15:00
55494,12,30,16,16,B,3,6/18/22 15:00
55682,14,36,20,20,B,3,6/18/22 15:00
55708,10,20,12,14,D,3,6/18/22 15:00
55592,3,5,5,12,D,3,6/18/22 15:00
55532,10,23,10,13,D,3,6/18/22 15:00
55733,4,5,4,5,E,3,6/18/22 15:00
55538,14,29,14,17,C,3,6/18/22 15:00
55786,12,16,17,16,D,3,6/18/22 15:00
55728,9,22,14,14,D,3,6/18/22 15:00
56080,10,10,13,11,D,3,6/18/22 15:00
55667,14,19,16,20,C,3,6/18/22 15:00
55877,15,23,19,20,C,3,6/18/22 15:00
56793,20,16,22,20,A,1,10/15/22 15:00
56894,20,15,21,15,B,1,10/15/22 15:00
56810,18,14,17,14,B,1,10/15/22 15:00
56660,17,16,20,16,B,1,10/15/22 15:00
56279,18,13,19,20,B,1,10/15/22 15:00
56698,11,8,10,8,E,1,10/15/22 15:00
56722,12,8,12,9,E,1,10/15/22 15:00
56961,16,16,22,17,B,1,10/15/22 15:00
56699,19,9,14,17,C,1,10/15/22 15:00
56677,12,10,10,12,D,1,10/15/22 15:00
57011,17,12,17,14,C,1,10/15/22 15:00
56245,18,13,14,13,C,1,10/15/22 15:00
57073,21,8,24,16,B,1,10/15/22 15:00
56542,17,12,12,14,C,1,10/15/22 15:00
56355,18,9,10,15,D,1,10/15/22 15:00
56778,16,13,16,18,C,1,10/15/22 15:00
57918,21,15,19,20,B,1,10/15/22 15:00
56686,10,4,8,15,D,1,10/15/22 15:00
57769,11,6,10,5,E,1,10/15/22 15:00
56785,17,10,11,16,D,1,10/15/22 15:00
57936,12,9,14,15,D,1,10/15/22 15:00
57856,16,14,18,14,B,1,10/15/22 15:00
56512,22,13,21,14,B,1,10/15/22 15:00
57857,20,14,20,15,B,1,10/15/22 15:00
57981,19,15,22,19,B,1,10/15/22 15:00
56693,11,12,11,14,D,1,10/15/22 15:00
56496,15,8,9,16,D,1,10/15/22 15:00
56533,19,12,15,15,C,1,10/15/22 15:00
56371,18,12,14,16,C,1,10/15/22 15:00
56731,14,9,14,14,C,1,10/15/22 15:00
56788,19,14,25,17,A,1,10/15/22 15:00
56521,20,14,15,15,B,1,10/15/22 15:00
56805,16,12,21,17,B,1,10/15/22 15:00
56416,20,14,23,20,B,1,10/15/22 15:00
56438,13,16,12,19,C,1,10/15/22 15:00
57076,11,10,9,11,D,1,10/15/22 15:00
56741,20,15,19,17,B,1,10/15/22 15:00
56890,18,16,24,20,A,1,10/15/22 15:00
56430,14,1,6,9,E,1,10/15/22 15:00
56648,4,4,8,5,E,1,10/15/22 15:00
56726,17,15,12,11,C,1,10/15/22 15:00
58161,18,15,17,13,B,1,10/15/22 15:00
56763,13,13,15,19,C,1,10/15/22 15:00
56358,17,12,17,13,C,1,10/15/22 15:00
56273,21,15,17,16,B,1,10/15/22 15:00
57803,18,14,14,17,C,1,10/15/22 15:00
58145,19,15,18,20,B,1,10/15/22 15:00
57940,6,3,8,7,E,1,10/15/22 15:00
56799,19,9,12,11,C,1,10/15/22 15:00
56298,10,13,14,20,D,1,10/15/22 15:00
56378,19,15,21,15,B,1,10/15/22 15:00
56515,18,16,23,20,A,1,10/15/22 15:00
56929,20,14,21,20,B,1,10/15/22 15:00
57047,17,12,15,13,C,1,10/15/22 15:00
56962,15,15,16,17,C,1,10/15/22 15:00
56291,16,14,19,15,B,1,10/15/22 15:00
56875,19,14,18,14,B,1,10/15/22 15:00
56925,20,10,19,18,B,1,10/15/22 15:00
56392,21,11,12,13,C,1,10/15/22 15:00
56813,20,15,18,18,B,1,10/15/22 15:00
57852,18,14,24,20,B,1,10/15/22 15:00
56510,19,14,19,15,B,1,10/15/22 15:00
56370,18,11,15,17,C,1,10/15/22 15:00
58106,12,11,15,20,C,1,10/15/22 15:00
57010,13,11,10,8,E,1,10/15/22 15:00
56912,15,13,13,5,D,1,10/15/22 15:00
57903,18,12,13,13,C,1,10/15/22 15:00
58148,18,14,17,12,C,1,10/15/22 15:00
58163,16,12,12,11,C,1,10/15/22 15:00
57867,10,4,12,15,D,1,10/15/22 15:00
56241,14,13,9,10,E,1,10/15/22 15:00
56868,14,12,17,15,C,1,10/15/22 15:00
56406,20,14,22,18,B,1,10/15/22 15:00
57222,13,8,11,13,D,1,10/15/22 15:00
57618,18,11,22,19,B,1,10/15/22 15:00
57547,17,14,20,15,B,1,10/15/22 15:00
57304,18,14,14,13,C,1,10/15/22 15:00
58019,11,8,9,20,D,1,10/15/22 15:00
57987,21,15,23,20,A,1,10/15/22 15:00
57550,7,4,5,10,E,1,10/15/22 15:00
56499,7,4,9,16,D,1,10/15/22 15:00
57133,7,5,7,10,E,1,10/15/22 15:00
57641,20,15,18,19,B,1,10/15/22 15:00
57606,17,12,16,14,C,1,10/15/22 15:00
57495,12,5,17,19,D,1,10/15/22 15:00
58004,19,14,23,19,B,1,10/15/22 15:00
58087,16,8,8,12,D,1,10/15/22 15:00
57084,18,10,21,20,B,1,10/15/22 15:00
58107,17,12,17,19,C,1,10/15/22 15:00
58169,12,5,10,15,D,1,10/15/22 15:00
58178,18,15,16,19,B,1,10/15/22 15:00
57738,20,13,16,15,B,1,10/15/22 15:00
58236,15,15,17,19,C,1,10/15/22 15:00
57174,18,13,16,19,C,1,10/15/22 15:00
58110,18,14,22,19,B,1,10/15/22 15:00
56880,15,9,7,11,D,1,10/15/22 15:00
57629,19,11,12,12,C,1,10/15/22 15:00
57708,15,12,18,19,C,1,10/15/22 15:00
57188,20,15,18,18,B,1,10/15/22 15:00
58093,8,4,8,13,D,1,10/15/22 15:00
